onset_time,offset_time,IPT,note,
0.197369615,1.695056689,boxian,62,
0.197369615,1.695056689,boxian,74,
1.695056689,3.053424036,boxian,71,
3.053424036,4.435011338,boxian,62,
3.053424036,4.435011338,boxian,74,
4.435011338,5.131609977,boxian,74,
5.131609977,5.804988662,chanyin,78,
5.804988662,6.46675737,boxian,76,
6.46675737,7.186575964,chanyin,78,
7.186575964,7.848344671,boxian,69,
7.848344671,8.579773243,chanyin,74,
8.579773243,9.961360544,boxian,59,
8.579773243,9.961360544,chanyin,71,
9.961360544,10.62312925,boxian,69,
10.62312925,11.28489796,chanyin,71,
11.28489796,11.96988662,boxian,62,
11.96988662,13.35147392,shanghua,74,
13.35147392,14.00163265,boxian,64,
14.00163265,16.61387755,boxian,66,
14.00163265,16.61387755,boxian,54,
16.61387755,17.85614513,boxian,57,
16.61387755,17.85614513,chanyin,69,
17.85614513,18.43664399,boxian,66,
18.43664399,19.0984127,chanyin,64,
19.0984127,20.35229025,boxian,50,
19.0984127,20.35229025,chanyin,62,
20.35229025,20.95600907,boxian,59,
20.95600907,21.62938776,chanyin,64,
21.62938776,22.8368254,boxian,50,
21.62938776,22.8368254,chanyin,62,
22.8368254,23.4521542,boxian,62,
23.4521542,24.07909297,chanyin,66,
24.07909297,24.70603175,boxian,64,
24.70603175,25.37941043,chanyin,66,
25.37941043,25.99473923,boxian,69,
25.99473923,26.65650794,chanyin,74,
26.65650794,27.8523356,boxian,59,
26.65650794,27.8523356,shanghua,71,
27.8523356,28.45605442,boxian,69,
28.45605442,29.03655329,boxian,66,
29.03655329,29.66349206,boxian,64,
29.66349206,30.24399093,boxian,69,
30.24399093,30.87092971,boxian,66,
30.87092971,31.50947846,chanyin,71,
31.50947846,32.67047619,boxian,69,
31.50947846,32.67047619,boxian,57,
32.67047619,33.85469388,chanyin,67,
33.85469388,34.43519274,boxian,66,
34.43519274,35.08535147,shanghua,69,
35.08535147,35.6890703,chanyin,69,
35.6890703,36.350839,boxian,59,
36.350839,37.53505669,chanyin,62,
37.53505669,38.75410431,chanyin,64,
38.75410431,41.30829932,boxian,59,
41.30829932,41.92362812,boxian,66,
41.92362812,42.49251701,boxian,64,
42.49251701,43.07301587,boxian,69,
43.07301587,43.64190476,chanyin,66,
43.64190476,44.1875737,boxian,64,
44.1875737,44.79129252,chanyin,66,
44.79129252,45.96390023,chanyin,64,
45.96390023,46.53278912,boxian,64,
46.53278912,47.17133787,chanyin,69,
47.17133787,47.72861678,boxian,66,
47.72861678,48.3323356,boxian,64,
48.3323356,49.5629932,boxian,57,
48.3323356,49.5629932,shanghua,69,
49.5629932,50.80526077,boxian,57,
49.5629932,50.80526077,shanghua,69,
50.80526077,51.68761905,boxian,57,
51.68761905,52.00108844,boxian,71,
52.00108844,52.62802721,chanyin,74,
52.62802721,53.22013605,boxian,76,
53.22013605,54.45079365,boxian,59,
53.22013605,54.45079365,shanghua,71,
54.45079365,55.00807256,chanyin,71,
55.00807256,55.61179138,boxian,69,
55.61179138,56.44770975,chanyin,66,
56.44770975,56.74956916,boxian,69,
56.74956916,57.30684807,boxian,71,
57.30684807,57.93378685,chanyin,74,
57.93378685,59.12961451,boxian,57,
57.93378685,59.12961451,shanghua,69,
59.12961451,59.72172336,boxian,66,
59.72172336,60.33705215,boxian,64,
60.33705215,62.68226757,boxian,62,
60.33705215,62.68226757,boxian,50,
62.68226757,63.5414059,boxian,62,
62.68226757,63.5414059,boxian,50,
63.5414059,63.85487528,chanyin,64,
63.85487528,64.4585941,boxian,66,
64.4585941,65.10875283,boxian,69,
65.10875283,66.35102041,boxian,52,
65.10875283,66.35102041,shanghua,64,
66.35102041,66.9199093,chanyin,64,
66.9199093,67.52362812,boxian,62,
67.52362812,68.10412698,boxian,59,
67.52362812,68.10412698,chanyin,71,
68.10412698,68.64979592,boxian,69,
68.64979592,69.24190476,chanyin,74,
69.24190476,69.85723356,boxian,71,
69.85723356,71.00662132,boxian,57,
69.85723356,71.00662132,chanyin,69,
71.00662132,71.56390023,boxian,71,
71.56390023,72.15600907,chanyin,74,
72.15600907,73.30539683,boxian,64,
72.15600907,73.30539683,boxian,76,
73.30539683,73.83945578,chanyin,78,
73.83945578,74.39673469,boxian,76,
74.39673469,75.55773243,boxian,62,
74.39673469,75.55773243,chanyin,74,
75.55773243,76.12662132,boxian,71,
76.12662132,76.73034014,chanyin,76,
76.73034014,77.310839,boxian,62,
76.73034014,77.310839,boxian,74,
77.310839,77.90294785,chanyin,78,
77.90294785,78.48344671,boxian,76,
78.48344671,79.13360544,chanyin,71,
79.13360544,81.6645805,boxian,62,
79.13360544,81.6645805,boxian,74,
