onset_time,offset_time,IPT,note,
0.081229167,0.3133125,boxian,54,
0.3133125,0.533791667,boxian,66,
0.533791667,0.777479167,boxian,62,
0.777479167,1.032770833,boxian,66,
1.032770833,1.2880625,boxian,52,
1.2880625,1.53175,boxian,64,
1.53175,1.787041667,boxian,59,
1.787041667,2.042333333,boxian,64,
2.042333333,2.286020833,boxian,50,
2.286020833,2.529708333,boxian,62,
2.529708333,2.773395833,boxian,57,
2.773395833,3.017083333,boxian,62,
3.017083333,3.283979167,boxian,52,
3.283979167,3.527666667,boxian,64,
3.527666667,3.771354167,boxian,59,
3.771354167,4.03825,boxian,64,
4.03825,4.2819375,boxian,50,
4.2819375,4.525625,boxian,62,
4.525625,4.7693125,boxian,57,
4.7693125,5.013,boxian,62,
5.013,5.2566875,boxian,50,
5.2566875,5.500375,boxian,62,
5.500375,5.767270833,boxian,57,
5.767270833,6.010958333,boxian,62,
6.010958333,6.254645833,boxian,52,
6.254645833,6.5099375,boxian,64,
6.5099375,6.753625,boxian,59,
6.753625,7.008916667,boxian,64,
7.008916667,7.252604167,boxian,50,
7.252604167,7.4846875,boxian,62,
7.4846875,7.739979167,boxian,57,
7.739979167,7.995270833,boxian,62,
7.995270833,8.238958333,boxian,54,
8.238958333,8.482645833,boxian,66,
8.482645833,8.749541667,boxian,62,
8.749541667,8.993229167,boxian,66,
8.993229167,9.236916667,boxian,52,
9.236916667,9.492208333,boxian,64,
9.492208333,9.759104167,boxian,59,
9.759104167,10.01439583,boxian,64,
10.01439583,10.25808333,boxian,62,
10.25808333,10.52497917,boxian,57,
10.52497917,10.76866667,boxian,50,
10.76866667,11.01235417,boxian,62,
11.01235417,11.29085417,boxian,52,
11.29085417,11.5229375,boxian,64,
11.5229375,11.77822917,boxian,59,
11.77822917,12.03352083,boxian,64,
12.03352083,12.27720833,boxian,50,
12.27720833,12.52089583,boxian,62,
12.52089583,12.76458333,boxian,57,
12.76458333,13.00827083,boxian,62,
13.00827083,13.25195833,boxian,50,
13.25195833,13.50725,boxian,62,
