onset_time,offset_time,IPT,note,
0.069659864,0.638548753,boxian,83,
0.638548753,1.195827664,boxian,71,
1.195827664,1.787936508,chanyin,83,
1.787936508,2.356825397,boxian,78,
2.356825397,2.902494331,boxian,78,
2.902494331,3.459773243,boxian,66,
3.459773243,4.040272109,boxian,86,
4.040272109,4.609160998,boxian,83,
4.609160998,5.201269841,chanyin,86,
5.201269841,5.735328798,boxian,74,
5.735328798,6.29260771,chanyin,86,
6.29260771,6.826666667,boxian,83,
6.826666667,7.360725624,boxian,83,
7.360725624,7.918004535,boxian,71,
7.918004535,8.486893424,boxian,83,
8.486893424,9.06739229,boxian,81,
9.06739229,9.601451247,boxian,78,
9.601451247,10.1355102,boxian,66,
10.1355102,10.69278912,boxian,83,
10.69278912,11.26167801,boxian,81,
11.26167801,11.79573696,chanyin,78,
11.79573696,12.31818594,boxian,66,
12.31818594,12.88707483,chanyin,81,
12.88707483,13.43274376,boxian,78,
13.43274376,13.95519274,boxian,76,
13.95519274,14.4892517,boxian,78,
14.4892517,15.06975057,chanyin,81,
15.06975057,15.66185941,boxian,76,
15.66185941,17.68199547,shanghua,76,
17.68199547,18.20444444,boxian,81,
18.20444444,18.71528345,boxian,69,
18.71528345,19.23773243,chanyin,81,
19.23773243,19.76018141,boxian,78,
19.76018141,20.2245805,boxian,76,
20.2245805,20.72380952,boxian,64,
20.72380952,21.23464853,chanyin,81,
21.23464853,21.73387755,boxian,78,
21.73387755,22.2214966,boxian,78,
22.2214966,22.72072562,boxian,66,
22.72072562,23.19673469,chanyin,78,
23.19673469,23.67274376,boxian,76,
23.67274376,24.13714286,boxian,74,
24.13714286,24.62476191,boxian,62,
24.62476191,25.07755102,boxian,74,
25.07755102,25.56517007,boxian,62,
25.56517007,26.02956916,boxian,81,
26.02956916,26.48235828,boxian,69,
26.48235828,26.92353742,chanyin,81,
26.92353742,27.4459864,boxian,76,
27.4459864,27.89877551,boxian,78,
27.89877551,28.33995465,boxian,66,
28.33995465,28.76952381,boxian,78,
28.76952381,29.26875283,boxian,66,
29.26875283,29.73315193,boxian,76,
29.73315193,30.18594104,boxian,64,
30.18594104,30.65034014,chanyin,76,
30.65034014,31.10312925,boxian,71,
31.10312925,31.56752835,boxian,71,
31.56752835,32.07836735,boxian,59,
32.07836735,32.51954649,boxian,76,
32.51954649,32.98394558,boxian,64,
32.98394558,33.41351474,boxian,74,
33.41351474,33.83147392,boxian,62,
33.83147392,34.29587302,boxian,74,
34.29587302,34.74866213,boxian,62,
34.74866213,35.67746032,boxian,74,
35.67746032,36.59464853,boxian,62,
36.59464853,37.05904762,boxian,81,
37.05904762,37.4770068,boxian,69,
37.4770068,37.92979592,boxian,81,
37.92979592,38.35936508,boxian,76,
38.35936508,38.83537415,boxian,78,
38.83537415,39.25333333,boxian,66,
39.25333333,39.70612245,boxian,78,
39.70612245,40.14730159,boxian,66,
40.14730159,40.6000907,boxian,76,
40.6000907,41.01804989,boxian,64,
41.01804989,41.41278912,chanyin,76,
41.41278912,41.84235828,boxian,74,
41.84235828,42.27192744,boxian,71,
42.27192744,42.68988662,boxian,59,
42.68988662,43.11945578,boxian,71,
43.11945578,43.56063492,boxian,59,
43.56063492,43.9785941,boxian,69,
43.9785941,44.39655329,boxian,57,
44.39655329,44.86095238,boxian,69,
44.86095238,45.26730159,boxian,64,
45.26730159,45.67365079,boxian,66,
45.67365079,46.13804989,boxian,54,
46.13804989,46.56761905,boxian,66,
46.56761905,46.98557823,boxian,54,
46.98557823,47.42675737,boxian,64,
47.42675737,47.83310658,boxian,52,
47.83310658,48.27428571,boxian,64,
48.27428571,48.73868481,boxian,62,
48.73868481,49.16825397,boxian,59,
49.16825397,49.58621315,boxian,47,
49.58621315,50.02739229,boxian,59,
50.02739229,52.48870748,boxian,47,
