onset_time,offset_time,IPT,note,
0.12430839,0.739637188,boxian,62,
0.739637188,1.076326531,boxian,74,
1.076326531,1.436235828,chanyin,74,
1.436235828,2.144444444,boxian,69,
2.144444444,2.852653061,shanghua,74,
2.852653061,3.479591837,boxian,62,
3.479591837,3.827891156,boxian,74,
3.827891156,4.152970522,chanyin,74,
4.152970522,4.861179138,boxian,69,
4.861179138,5.569387755,shanghua,74,
5.569387755,6.254376417,boxian,62,
6.254376417,6.974195011,shanghua,74,
6.974195011,7.624353741,boxian,66,
7.624353741,7.972653061,chanyin,74,
7.972653061,8.344172336,boxian,71,
8.344172336,9.88829932,boxian,57,
9.88829932,11.33954649,chanyin,69,
11.33954649,12.01292517,boxian,69,
12.01292517,12.32639456,boxian,71,
12.32639456,12.70952381,boxian,71,
12.70952381,13.39451247,boxian,62,
13.39451247,14.13755102,shanghua,74,
14.13755102,14.84575964,boxian,71,
14.84575964,15.58879819,shanghua,74,
15.58879819,15.94870748,boxian,71,
15.94870748,16.34344671,boxian,74,
16.34344671,16.69174603,boxian,71,
16.69174603,17.10970522,boxian,69,
17.10970522,19.60585034,chanyin,67,
19.60585034,19.72195011,huazhi,81,
19.72195011,19.82643991,huazhi,78,
19.82643991,19.93092971,huazhi,76,
19.93092971,20.02380952,huazhi,74,
20.02380952,20.12829932,huazhi,71,
20.12829932,20.23278912,huazhi,69,
20.23278912,22.85664399,chanyin,67,
22.85664399,22.98435374,huazhi,81,
22.98435374,23.10045352,huazhi,78,
23.10045352,23.21655329,huazhi,76,
23.21655329,23.32104308,huazhi,74,
23.32104308,23.40231293,huazhi,71,
23.40231293,23.48358277,huazhi,69,
23.48358277,23.56485261,huazhi,66,
23.56485261,25.72430839,chanyin,64,
25.72430839,25.86362812,huazhi,81,
25.86362812,25.96811791,huazhi,78,
25.96811791,26.06099773,huazhi,76,
26.06099773,26.14226757,huazhi,74,
26.14226757,26.21192744,huazhi,71,
26.21192744,26.31641723,huazhi,69,
26.31641723,27.05945578,boxian,64,
27.05945578,27.34970522,chanyin,67,
27.34970522,27.74444444,shanghua,67,
27.74444444,29.18408163,boxian,57,
29.18408163,30.60049887,boxian,69,
30.60049887,31.29709751,boxian,59,
31.29709751,31.94725624,chanyin,71,
31.94725624,32.60902494,boxian,62,
31.94725624,32.60902494,chanyin,74,
32.60902494,32.96893424,boxian,74,
32.96893424,33.31723356,boxian,71,
33.31723356,34.03705215,boxian,57,
34.03705215,34.71043084,chanyin,69,
34.71043084,35.41863946,boxian,59,
34.71043084,35.41863946,chanyin,71,
35.41863946,35.73210884,boxian,71,
35.73210884,36.1152381,boxian,69,
36.1152381,36.81183674,boxian,54,
36.81183674,37.4968254,chanyin,66,
37.4968254,38.20503401,boxian,69,
37.4968254,38.20503401,boxian,57,
38.20503401,38.54172336,boxian,69,
38.54172336,38.91324263,boxian,66,
38.91324263,39.62145125,boxian,52,
39.62145125,40.29482993,chanyin,64,
40.29482993,41.01464853,boxian,66,
40.29482993,41.01464853,boxian,54,
41.01464853,41.36294785,chanyin,66,
41.36294785,41.69963719,boxian,64,
41.69963719,42.41945578,boxian,50,
42.41945578,43.08122449,chanyin,62,
43.08122449,43.7429932,boxian,64,
43.08122449,43.7429932,boxian,52,
43.7429932,44.09129252,boxian,64,
44.09129252,44.46281179,boxian,62,
44.46281179,45.17102041,boxian,47,
45.17102041,45.85600907,chanyin,59,
45.85600907,46.59904762,boxian,62,
45.85600907,46.59904762,boxian,50,
46.59904762,46.94734694,boxian,62,
46.94734694,47.30725624,boxian,59,
47.30725624,48.03868481,boxian,45,
48.03868481,49.51315193,boxian,57,
49.51315193,50.2445805,boxian,59,
50.2445805,51.71904762,boxian,57,
51.71904762,53.1122449,boxian,69,
53.1122449,53.43732426,boxian,66,
53.43732426,53.76240363,boxian,69,
53.76240363,54.08748299,boxian,71,
54.08748299,54.44739229,boxian,74,
54.44739229,55.13238095,chanyin,69,
55.13238095,55.80575964,boxian,57,
55.80575964,56.15405896,boxian,64,
56.15405896,56.47913832,boxian,66,
56.47913832,56.83904762,boxian,69,
56.83904762,57.19895692,boxian,71,
57.19895692,57.90716553,boxian,66,
57.90716553,58.65020408,boxian,54,
58.65020408,58.97528345,boxian,62,
58.97528345,59.31197279,boxian,64,
59.31197279,59.63705215,boxian,66,
59.63705215,59.99696145,boxian,69,
59.99696145,60.69356009,chanyin,64,
60.69356009,61.37854875,boxian,52,
61.37854875,61.73845805,boxian,59,
61.73845805,62.07514739,boxian,62,
62.07514739,62.40022676,boxian,64,
62.40022676,62.78335601,boxian,66,
62.78335601,63.5031746,boxian,62,
63.5031746,64.23460318,boxian,50,
64.23460318,64.59451247,boxian,57,
64.59451247,64.91959184,boxian,59,
64.91959184,65.2446712,boxian,62,
65.2446712,65.65102041,boxian,64,
65.65102041,66.42888889,boxian,59,
66.42888889,67.19514739,boxian,47,
67.19514739,67.7524263,boxian,54,
67.7524263,68.41419501,boxian,57,
68.41419501,69.19206349,boxian,59,
69.19206349,70.56204082,shanghua,62,
70.56204082,72.05972789,boxian,45,
72.05972789,73.67351474,boxian,57,
73.67351474,75.14798186,boxian,57,
