onset_time,offset_time,IPT,note,
1.53175,2.5413125,boxian,52,
2.5413125,3.527666667,chanyin,64,
3.527666667,4.015041667,boxian,50,
4.015041667,5.013,chanyin,62,
5.013,5.233479167,boxian,52,
5.233479167,5.488770833,boxian,64,
5.488770833,6.486729167,chanyin,62,
6.486729167,7.4846875,chanyin,64,
7.4846875,8.5290625,boxian,50,
8.5290625,9.550229167,boxian,62,
9.550229167,10.026,boxian,61,
10.026,10.52497917,boxian,61,
10.52497917,11.00075,boxian,61,
11.00075,11.49972917,boxian,62,
11.49972917,12.0103125,boxian,64,
12.0103125,12.50929167,boxian,67,
12.50929167,12.9850625,chanyin,67,
12.9850625,13.50725,boxian,64,
13.50725,14.05264583,boxian,50,
14.05264583,15.01579167,boxian,62,
15.01579167,15.22466667,boxian,52,
15.22466667,15.47995833,boxian,64,
15.47995833,15.95572917,boxian,62,
15.95572917,16.44310417,boxian,64,
16.44310417,16.9536875,boxian,50,
16.9536875,17.49908333,boxian,62,
17.49908333,18.02127083,boxian,52,
18.02127083,18.53185417,boxian,64,
18.53185417,19.007625,boxian,64,
19.007625,19.495,chanyin,64,
19.495,19.982375,boxian,50,
19.982375,20.49295833,boxian,62,
20.49295833,20.96872917,boxian,52,
20.96872917,21.49091667,chanyin,64,
21.49091667,21.97829167,boxian,62,
21.97829167,22.47727083,boxian,64,
22.47727083,22.96464583,boxian,62,
22.96464583,23.463625,chanyin,64,
23.463625,24.51960417,boxian,50,
24.51960417,25.52916667,boxian,62,
25.52916667,26.01654167,boxian,61,
26.01654167,26.50391667,boxian,61,
26.50391667,27.51347917,boxian,62,
27.51347917,28.00085417,boxian,64,
28.00085417,28.48822917,chanyin,67,
28.48822917,28.9988125,boxian,64,
28.9988125,29.4861875,boxian,62,
29.4861875,29.98516667,boxian,59,
29.98516667,30.49575,boxian,57,
30.49575,30.75104167,boxian,55,
30.75104167,30.99472917,boxian,57,
30.99472917,31.21520833,boxian,52,
31.21520833,31.45889583,boxian,55,
31.45889583,32.4800625,boxian,45,
32.4800625,33.5244375,chanyin,57,
33.5244375,34.52239583,boxian,57,
34.52239583,35.52035417,chanyin,69,
35.52035417,36.5183125,chanyin,67,
36.5183125,37.53947917,boxian,67,
37.53947917,38.51422917,chanyin,67,
38.51422917,39.547,chanyin,69,
39.547,40.57977083,boxian,52,
40.57977083,41.57772917,boxian,64,
41.57772917,42.56408333,chanyin,67,
42.56408333,43.5504375,boxian,67,
43.5504375,44.04941667,boxian,64,
44.04941667,44.57160417,boxian,67,
44.57160417,45.047375,boxian,64,
45.047375,45.53475,boxian,62,
45.53475,46.04533333,boxian,61,
46.04533333,46.53270833,boxian,61,
46.53270833,47.50745833,boxian,62,
47.50745833,48.528625,boxian,52,
48.528625,49.5381875,boxian,64,
49.5381875,50.57095833,chanyin,67,
50.57095833,51.54570833,chanyin,67,
51.54570833,52.05629167,boxian,64,
52.05629167,52.55527083,chanyin,67,
52.55527083,53.0194375,boxian,64,
53.0194375,53.49520833,chanyin,67,
53.49520833,54.516375,boxian,57,
54.516375,55.491125,boxian,69,
55.491125,55.9785,boxian,64,
55.9785,56.47747917,chanyin,67,
56.47747917,56.95325,boxian,64,
56.95325,57.51025,chanyin,67,
57.51025,60.34166667,boxian,57,
57.51025,60.34166667,chanyin,69,
