onset_time,offset_time,IPT,note,
0.429569161,0.534058957,huazhi,83,
0.534058957,0.615328798,huazhi,81,
0.615328798,0.696598639,huazhi,78,
0.696598639,0.812698413,huazhi,76,
0.812698413,1.311927438,boxian,62,
1.311927438,1.787936508,chanyin,74,
1.787936508,2.229115646,boxian,71,
2.229115646,2.310385488,huazhi,86,
2.310385488,2.414875283,huazhi,83,
2.414875283,2.519365079,huazhi,81,
2.519365079,2.612244898,huazhi,78,
2.612244898,2.693514739,huazhi,76,
2.693514739,3.181133787,boxian,62,
3.181133787,3.633922902,boxian,74,
3.633922902,4.144761905,boxian,74,
4.144761905,4.632380952,chanyin,78,
4.632380952,5.108390023,boxian,64,
5.108390023,5.59600907,chanyin,76,
5.59600907,6.11845805,boxian,69,
6.11845805,6.222947846,huazhi,81,
6.222947846,6.315827664,huazhi,78,
6.315827664,6.408707483,huazhi,76,
6.408707483,6.524807256,huazhi,74,
6.524807256,7.024036281,boxian,59,
7.024036281,7.500045351,chanyin,71,
7.500045351,7.987664399,boxian,69,
7.987664399,8.486893424,chanyin,71,
8.486893424,8.962902494,boxian,62,
8.962902494,9.972970522,shanghua,74,
9.972970522,10.51863946,boxian,76,
10.51863946,12.24852608,boxian,66,
10.51863946,12.24852608,boxian,54,
12.24852608,12.32979592,huazhi,81,
12.32979592,12.42267574,huazhi,78,
12.42267574,12.50394558,huazhi,76,
12.50394558,12.57360544,huazhi,74,
12.57360544,12.66648526,huazhi,71,
12.66648526,13.13088435,boxian,57,
13.13088435,13.59528345,chanyin,69,
13.59528345,14.07129252,boxian,66,
14.07129252,14.58213152,chanyin,64,
14.58213152,15.06975057,boxian,50,
15.06975057,15.53414966,chanyin,62,
15.53414966,15.99854875,boxian,59,
15.99854875,16.52099773,chanyin,64,
16.52099773,16.96217687,boxian,50,
16.96217687,17.48462585,chanyin,62,
17.48462585,17.9722449,boxian,62,
17.9722449,18.45986395,chanyin,66,
18.45986395,18.92426304,boxian,52,
18.92426304,19.40027211,chanyin,64,
19.40027211,19.89950113,boxian,69,
19.89950113,20.2245805,chanyin,74,
20.2245805,20.29424036,huazhi,81,
20.29424036,20.35229025,huazhi,78,
20.35229025,20.41034014,huazhi,76,
20.41034014,20.92117914,boxian,59,
20.92117914,21.38557823,chanyin,71,
21.38557823,21.88480726,boxian,69,
21.88480726,22.43047619,chanyin,66,
22.43047619,22.90648526,boxian,52,
22.90648526,23.40571429,chanyin,69,
23.40571429,23.91655329,boxian,66,
23.91655329,24.45061225,boxian,71,
24.45061225,25.00789116,boxian,57,
25.00789116,25.54195011,boxian,69,
25.54195011,26.29659864,chanyin,67,
26.29659864,26.5752381,boxian,69,
26.5752381,27.09768708,boxian,54,
27.09768708,27.63174603,chanyin,71,
27.63174603,28.14258503,boxian,69,
28.14258503,28.68825397,chanyin,69,
28.68825397,29.19909297,boxian,54,
29.19909297,29.72154195,chanyin,64,
29.72154195,30.209161,boxian,62,
30.209161,30.75482993,chanyin,64,
30.75482993,32.77496599,boxian,59,
32.77496599,33.27419501,boxian,54,
33.27419501,33.77342404,chanyin,64,
33.77342404,34.26104308,boxian,69,
34.26104308,34.78349206,chanyin,66,
34.78349206,35.31755102,boxian,52,
35.31755102,35.80517007,chanyin,66,
35.80517007,36.30439909,boxian,64,
36.30439909,36.8152381,chanyin,64,
36.8152381,37.3260771,boxian,52,
37.3260771,37.82530612,chanyin,69,
37.82530612,38.32453515,boxian,66,
38.32453515,38.8585941,chanyin,64,
38.8585941,39.39265306,boxian,57,
39.39265306,39.89188209,chanyin,71,
39.89188209,40.36789116,boxian,69,
40.36789116,40.89034014,chanyin,69,
40.89034014,41.36634921,boxian,57,
41.36634921,41.88879819,chanyin,71,
41.88879819,42.38802721,boxian,74,
42.38802721,42.88725624,chanyin,76,
42.88725624,43.40970522,boxian,59,
43.40970522,43.9321542,chanyin,74,
43.9321542,44.43138322,boxian,71,
44.43138322,44.96544218,chanyin,69,
44.96544218,45.4646712,boxian,54,
45.4646712,45.96390023,chanyin,69,
45.96390023,46.47473923,boxian,71,
46.47473923,47.02040816,chanyin,74,
47.02040816,47.51963719,boxian,57,
47.51963719,48.01886621,chanyin,71,
48.01886621,48.51809524,boxian,66,
48.51809524,49.06376417,boxian,64,
49.06376417,49.60943311,boxian,50,
49.60943311,50.13188209,chanyin,62,
50.13188209,50.64272109,boxian,62,
50.64272109,51.15356009,chanyin,62,
51.15356009,51.68761905,boxian,50,
51.68761905,52.21006803,chanyin,64,
52.21006803,52.69768708,boxian,66,
52.69768708,53.20852608,chanyin,69,
53.20852608,53.74258503,boxian,52,
53.74258503,54.26503401,chanyin,66,
54.26503401,54.78748299,boxian,64,
54.78748299,55.32154195,chanyin,62,
55.32154195,55.85560091,boxian,59,
55.85560091,56.45931973,chanyin,69,
56.45931973,56.98176871,boxian,74,
56.98176871,57.52743764,boxian,71,
57.52743764,58.03827664,boxian,57,
58.03827664,58.59555556,chanyin,69,
58.59555556,59.0831746,boxian,71,
59.0831746,59.64045352,chanyin,74,
59.64045352,60.13968254,boxian,64,
60.13968254,60.63891157,chanyin,76,
60.63891157,61.14975057,boxian,78,
61.14975057,61.66058957,chanyin,76,
61.66058957,62.14820862,boxian,62,
62.14820862,62.63582766,chanyin,74,
62.63582766,63.12344671,boxian,71,
63.12344671,63.65750567,chanyin,76,
63.65750567,64.14512472,boxian,62,
64.14512472,64.65596372,chanyin,78,
64.65596372,65.19002268,boxian,76,
65.19002268,65.78213152,boxian,71,
65.78213152,68.05768708,boxian,62,
65.78213152,68.05768708,boxian,74,
