onset_time,offset_time,IPT,note,
0.162458333,0.498979167,boxian,57,
0.498979167,0.847104167,boxian,69,
0.847104167,1.183625,boxian,69,
1.183625,1.543354167,boxian,71,
1.543354167,2.228,chanyin,67,
2.228,2.5413125,boxian,67,
2.5413125,2.901041667,boxian,67,
2.901041667,3.20275,boxian,67,
3.20275,3.5160625,boxian,69,
3.5160625,3.840979167,boxian,64,
3.840979167,4.154291667,chanyin,67,
4.154291667,4.815729167,boxian,57,
4.815729167,5.43075,boxian,69,
5.43075,5.778875,boxian,52,
5.778875,6.4403125,boxian,64,
6.4403125,6.7884375,boxian,69,
6.7884375,7.1365625,boxian,67,
7.1365625,7.496291667,boxian,69,
7.496291667,7.809604167,xiahua,61,
7.809604167,8.1809375,boxian,62,
8.1809375,8.830770833,boxian,64,
8.1809375,8.830770833,boxian,52,
8.830770833,9.480604167,boxian,64,
9.480604167,10.46695833,boxian,64,
10.46695833,10.80347917,boxian,71,
10.80347917,11.15160417,boxian,57,
11.15160417,11.46491667,boxian,69,
11.46491667,11.8014375,boxian,69,
11.8014375,12.13795833,boxian,71,
12.13795833,12.811,chanyin,67,
12.811,13.11270833,boxian,67,
13.11270833,13.44922917,boxian,67,
13.44922917,13.7509375,chanyin,67,
13.7509375,14.0990625,boxian,69,
14.0990625,14.40077083,boxian,64,
14.40077083,14.7605,boxian,67,
14.7605,15.44514583,boxian,57,
15.44514583,16.1181875,dianyin,69,
16.1181875,16.44310417,boxian,52,
16.44310417,17.11614583,dianyin,64,
17.11614583,17.46427083,boxian,69,
17.46427083,17.80079167,xiahua,67,
17.80079167,18.12570833,boxian,69,
18.12570833,18.450625,xiahua,61,
18.450625,18.77554167,boxian,62,
18.77554167,19.43697917,boxian,52,
19.43697917,20.14483333,dianyin,64,
20.14483333,21.15439583,dianyin,64,
20.14483333,21.15439583,boxian,52,
21.15439583,21.50252083,boxian,69,
21.50252083,22.1755625,chanyin,67,
22.1755625,22.488875,chanyin,67,
22.488875,22.81379167,boxian,69,
22.81379167,23.16191667,boxian,67,
23.16191667,23.52164583,boxian,69,
23.52164583,23.81175,xiahua,61,
23.81175,24.159875,boxian,62,
24.159875,24.8213125,boxian,52,
24.8213125,25.4479375,boxian,64,
25.4479375,26.12097917,boxian,64,
25.4479375,26.12097917,boxian,52,
26.12097917,26.41108333,boxian,69,
26.41108333,26.75920833,boxian,67,
26.75920833,27.42064583,boxian,64,
27.42064583,28.11689583,chanyin,67,
