onset_time,offset_time,IPT,note,
1.9843125,2.668958333,boxian,71,
2.668958333,3.342,boxian,66,
3.342,4.722895833,shanghua,69,
4.722895833,5.349520833,chanyin,69,
5.349520833,5.98775,boxian,64,
5.98775,6.660791667,boxian,66,
6.660791667,7.357041667,chanyin,69,
7.357041667,8.053291667,boxian,66,
8.053291667,8.784354167,boxian,62,
8.784354167,10.234875,shanghua,64,
10.234875,12.64854167,chanyin,64,
12.64854167,13.298375,boxian,66,
13.298375,13.97141667,boxian,62,
13.97141667,15.2826875,shanghua,64,
15.2826875,15.944125,chanyin,64,
15.944125,16.55914583,boxian,59,
16.55914583,18.12570833,shanghua,62,
18.12570833,19.3905625,chanyin,61,
19.3905625,20.02879167,boxian,57,
20.02879167,20.678625,chanyin,61,
20.678625,23.1155,chanyin,59,
23.1155,23.97420833,boxian,59,
23.97420833,24.28752083,boxian,62,
24.28752083,24.93735417,boxian,64,
25.59879167,26.19060417,boxian,62,
26.19060417,26.72439583,boxian,64,
26.72439583,27.33941667,boxian,66,
27.33941667,27.90802083,boxian,64,
27.90802083,29.11485417,boxian,66,
29.11485417,30.3216875,boxian,69,
30.3216875,32.53808333,boxian,71,
32.53808333,33.40839583,chanyin,69,
33.40839583,33.71010417,boxian,66,
33.71010417,34.85891667,boxian,69,
34.85891667,36.01933333,chanyin,74,
36.01933333,36.59954167,boxian,66,
36.59954167,37.15654167,chanyin,71,
37.15654167,37.67872917,boxian,69,
37.67872917,38.24733333,boxian,59,
38.24733333,38.80433333,boxian,62,
38.80433333,39.41935417,boxian,64,
39.41935417,41.63575,boxian,66,
41.63575,42.45964583,chanyin,71,
42.45964583,42.76135417,boxian,66,
42.76135417,43.95658333,chanyin,71,
43.95658333,44.46716667,boxian,74,
44.46716667,45.0125625,boxian,69,
45.0125625,45.59277083,boxian,71,
45.59277083,46.13816667,chanyin,73,
46.13816667,46.74158333,chanyin,71,
46.74158333,47.33339583,boxian,66,
47.33339583,47.49585417,boxian,69,
47.49585417,47.68152083,boxian,71,
47.68152083,50.060375,boxian,69,
50.060375,50.895875,chanyin,71,
50.895875,51.25560417,boxian,66,
51.25560417,51.84741667,boxian,69,
51.84741667,52.47404167,chanyin,71,
52.47404167,53.05425,boxian,69,
53.05425,53.65766667,boxian,62,
53.65766667,54.8993125,shanghua,64,
54.8993125,56.0829375,chanyin,64,
56.0829375,57.35939583,boxian,59,
57.35939583,59.72664583,boxian,62,
59.72664583,60.93347917,boxian,71,
60.93347917,61.81539583,boxian,69,
61.81539583,62.1403125,boxian,71,
62.1403125,62.77854167,boxian,66,
62.77854167,64.77445833,boxian,66,
65.31985417,66.50347917,boxian,69,
66.50347917,67.397,boxian,62,
67.397,67.68710417,boxian,59,
67.68710417,68.31372917,boxian,64,
68.31372917,70.29804167,boxian,64,
70.29804167,71.4700625,boxian,74,
71.4700625,72.340375,boxian,71,
72.340375,72.60727083,boxian,74,
72.60727083,73.19908333,boxian,69,
73.19908333,75.4386875,boxian,69,
75.4386875,76.57589583,boxian,76,
76.57589583,77.68989583,boxian,74,
77.68989583,77.96839583,boxian,66,
77.96839583,78.56020833,boxian,71,
78.56020833,80.3820625,boxian,71,
