onset_time,offset_time,IPT,note,
0.116099773,0.917188209,chanyin,64,
0.917188209,1.195827664,boxian,66,
1.195827664,1.706666667,boxian,62,
1.706666667,2.263945578,boxian,64,
2.263945578,3.065034014,shanghua,61,
3.065034014,3.320453515,boxian,62,
3.320453515,3.854512472,boxian,57,
3.854512472,4.365351474,boxian,62,
4.365351474,4.934240363,shanghua,61,
4.934240363,5.445079365,boxian,62,
5.445079365,5.94430839,boxian,57,
5.94430839,6.46675737,shanghua,62,
6.46675737,6.954376417,boxian,61,
6.954376417,7.453605442,boxian,62,
7.453605442,7.976054422,shanghua,62,
7.976054422,8.533333333,boxian,62,
8.533333333,9.020952381,boxian,62,
9.020952381,9.264761905,boxian,62,
9.264761905,9.58984127,boxian,62,
9.58984127,10.1355102,boxian,62,
10.1355102,10.39092971,boxian,64,
10.39092971,10.68117914,boxian,66,
10.68117914,11.43582766,shanghua,66,
11.43582766,11.71446712,boxian,62,
11.71446712,12.27174603,boxian,64,
12.27174603,12.79419501,boxian,64,
12.79419501,13.3630839,shanghua,61,
13.3630839,13.89714286,boxian,62,
13.89714286,14.39637188,boxian,62,
14.39637188,14.96526077,shanghua,61,
14.96526077,15.48770975,boxian,62,
15.48770975,16.16108844,boxian,64,
16.16108844,16.67192744,boxian,57,
16.67192744,17.2059864,boxian,69,
17.2059864,17.69360544,shanghua,68,
17.69360544,17.96063492,boxian,67,
17.96063492,18.25088435,xiahua,66,
18.25088435,18.70367347,boxian,64,
18.70367347,19.69052154,chanyin,67,
18.70367347,19.69052154,shanghua,67,
19.69052154,20.2245805,boxian,66,
20.2245805,20.77024943,shanghua,63,
20.77024943,21.26947846,boxian,64,
21.26947846,21.75709751,boxian,64,
21.75709751,22.87165533,shanghua,63,
22.87165533,23.10385488,boxian,64,
23.10385488,23.35927438,boxian,64,
23.35927438,23.87011338,boxian,59,
23.87011338,24.39256236,boxian,64,
24.39256236,24.93823129,shanghua,63,
24.93823129,25.46068027,boxian,64,
25.46068027,25.97151927,boxian,64,
25.97151927,26.52879819,chanyin,63,
26.52879819,27.03963719,boxian,64,
27.03963719,27.56208617,boxian,66,
27.56208617,28.11936508,boxian,57,
28.11936508,28.63020408,chanyin,69,
28.63020408,29.19909297,boxian,57,
29.19909297,29.67510204,boxian,62,
29.67510204,30.16272109,shanghua,61,
30.16272109,30.68517007,boxian,62,
30.68517007,31.17278912,boxian,62,
31.17278912,31.71845805,shanghua,61,
31.71845805,32.25251701,boxian,62,
32.25251701,32.76335601,boxian,64,
32.76335601,33.27419501,boxian,57,
33.27419501,33.80825397,chanyin,69,
33.80825397,34.34231293,boxian,57,
34.34231293,34.85315193,boxian,69,
34.85315193,35.38721088,chanyin,69,
35.38721088,35.88643991,boxian,57,
35.88643991,36.65269841,shanghua,67,
36.65269841,36.91972789,boxian,69,
36.91972789,37.41895692,boxian,64,
37.41895692,37.9414059,shanghua,67,
37.9414059,38.4522449,boxian,57,
38.4522449,38.9630839,boxian,69,
38.9630839,39.70612245,shanghua,67,
39.70612245,39.98476191,boxian,69,
39.98476191,40.50721088,boxian,64,
40.50721088,40.99482993,boxian,67,
40.99482993,41.50566893,boxian,69,
41.50566893,42.01650794,boxian,69,
42.01650794,42.56217687,boxian,64,
42.56217687,43.10784581,shanghua,68,
43.10784581,43.65351474,xiahua,67,
43.65351474,44.17596372,chanyin,64,
44.17596372,44.68680272,boxian,57,
44.68680272,45.23247166,boxian,62,
45.23247166,45.75492064,shanghua,61,
45.75492064,46.30058957,boxian,62,
46.30058957,46.75337869,boxian,62,
46.75337869,47.8214966,chanyin,59,
47.8214966,48.10013605,boxian,64,
48.10013605,48.30911565,boxian,64,
48.30911565,48.80834467,boxian,59,
48.80834467,49.3075737,boxian,64,
49.3075737,49.85324263,shanghua,63,
49.85324263,50.36408163,boxian,64,
50.36408163,50.85170068,boxian,64,
50.85170068,51.80371882,shanghua,63,
51.80371882,52.03591837,boxian,64,
52.03591837,52.30294785,boxian,64,
52.30294785,52.79056689,boxian,69,
52.79056689,53.28979592,boxian,62,
53.28979592,53.83546485,shanghua,61,
53.83546485,54.35791383,boxian,62,
54.35791383,54.8339229,boxian,62,
54.8339229,55.34476191,shanghua,61,
55.34476191,55.89043084,boxian,62,
55.89043084,56.35482993,boxian,64,
56.35482993,56.85405896,boxian,57,
56.85405896,57.38811791,boxian,69,
57.38811791,58.13115646,shanghua,67,
58.13115646,58.39818594,boxian,69,
58.39818594,58.87419501,boxian,64,
58.87419501,59.37342404,shanghua,67,
59.37342404,59.89587302,boxian,57,
59.89587302,60.418322,boxian,69,
60.418322,60.95238095,boxian,57,
60.95238095,61.47482993,boxian,62,
61.47482993,61.97405896,shanghua,61,
61.97405896,62.49650794,boxian,62,
62.49650794,62.98412698,boxian,62,
62.98412698,63.98258503,boxian,61,
63.98258503,64.22639456,boxian,64,
64.22639456,64.48181406,boxian,64,
64.48181406,65.00426304,boxian,59,
65.00426304,65.50349206,boxian,64,
65.50349206,66.07238095,shanghua,63,
66.07238095,66.56,boxian,64,
66.56,67.070839,boxian,64,
67.070839,68.08090703,shanghua,63,
68.08090703,68.31310658,boxian,64,
68.31310658,68.58013605,boxian,64,
68.58013605,69.10258503,boxian,57,
69.10258503,69.69469388,boxian,62,
69.69469388,71.49424036,shanghua,61,
