onset_time,offset_time,IPT,note,
0.185666667,0.266895833,huazhi,86,
0.266895833,0.359729167,huazhi,83,
0.359729167,0.464166667,huazhi,81,
0.464166667,0.545395833,huazhi,79,
0.545395833,0.626625,huazhi,76,
0.626625,0.684645833,huazhi,74,
0.684645833,1.554958333,boxian,62,
1.554958333,2.460083333,boxian,74,
2.460083333,3.400020833,shanghua,72,
3.400020833,3.887395833,boxian,76,
3.887395833,3.980229167,huazhi,83,
3.980229167,4.084666667,huazhi,81,
4.084666667,4.154291667,huazhi,79,
4.154291667,4.235520833,huazhi,76,
4.235520833,4.2819375,huazhi,74,
4.2819375,5.175458333,boxian,62,
5.175458333,6.068979167,shanghua,74,
6.068979167,6.486729167,boxian,74,
6.486729167,6.892875,chanyin,76,
6.892875,7.322229167,boxian,69,
7.322229167,7.809604167,boxian,74,
7.809604167,9.062854167,chanyin,72,
9.062854167,9.469,chanyin,72,
9.469,9.88675,boxian,69,
9.88675,9.967979167,huazhi,83,
9.967979167,10.07241667,huazhi,81,
10.07241667,10.17685417,huazhi,79,
10.17685417,10.25808333,huazhi,76,
10.25808333,10.64102083,boxian,62,
10.64102083,11.04716667,boxian,74,
11.04716667,11.488125,chanyin,72,
11.488125,11.55775,huazhi,83,
11.55775,11.63897917,huazhi,81,
11.63897917,11.72020833,huazhi,79,
11.72020833,11.8014375,huazhi,76,
11.8014375,12.19597917,boxian,62,
12.19597917,12.62533333,boxian,74,
12.62533333,13.44922917,xiahua,71,
13.44922917,14.273125,chanyin,69,
14.273125,15.0738125,boxian,67,
15.0738125,15.47995833,chanyin,66,
15.47995833,15.89770833,boxian,69,
15.89770833,17.48747917,boxian,67,
17.48747917,19.07725,boxian,67,
17.48747917,19.07725,boxian,55,
19.07725,19.8779375,xiahua,71,
19.8779375,20.70183333,chanyin,69,
20.70183333,21.514125,boxian,67,
21.514125,21.94347917,chanyin,66,
21.94347917,22.33802083,boxian,69,
22.33802083,23.951,boxian,67,
23.951,25.552375,boxian,67,
23.951,25.552375,boxian,55,
25.552375,27.20016667,shanghua,69,
