onset_time,offset_time,IPT,note,
0.626938776,0.754648526,huazhi,83,
0.754648526,0.847528345,huazhi,81,
0.847528345,0.917188209,huazhi,78,
0.917188209,0.986848073,huazhi,76,
0.986848073,1.056507937,huazhi,74,
1.056507937,1.520907029,boxian,62,
1.520907029,2.020136054,chanyin,74,
2.020136054,2.530975057,boxian,71,
2.530975057,2.64707483,huazhi,83,
2.64707483,2.751564626,huazhi,81,
2.751564626,2.844444444,huazhi,78,
2.844444444,2.960544218,huazhi,76,
2.960544218,3.436553288,boxian,62,
3.436553288,3.924172336,chanyin,74,
3.924172336,4.423401361,boxian,74,
4.423401361,4.911020408,chanyin,78,
4.911020408,5.398639456,boxian,64,
5.398639456,5.897868481,chanyin,76,
5.897868481,6.373877551,boxian,69,
6.373877551,6.873106576,chanyin,74,
6.873106576,7.360725624,boxian,59,
7.360725624,7.836734694,chanyin,71,
7.836734694,8.324353741,boxian,69,
8.324353741,8.788752834,chanyin,71,
8.788752834,9.264761905,boxian,62,
9.264761905,10.25160998,shanghua,74,
10.25160998,10.78566893,boxian,64,
10.78566893,12.15564626,boxian,66,
10.78566893,12.15564626,boxian,54,
12.15564626,12.27174603,huazhi,81,
12.27174603,12.36462585,huazhi,78,
12.36462585,12.44589569,huazhi,76,
12.44589569,12.52716553,huazhi,74,
12.52716553,12.63165533,huazhi,71,
12.63165533,13.09605442,boxian,57,
13.09605442,13.56045352,chanyin,69,
13.56045352,13.79265306,boxian,66,
13.79265306,14.04807256,boxian,69,
14.04807256,14.29188209,boxian,66,
14.29188209,14.52408163,boxian,64,
14.52408163,15.05814059,boxian,50,
15.05814059,15.53414966,chanyin,62,
15.53414966,16.06820862,boxian,59,
16.06820862,16.14947846,huazhi,74,
16.14947846,16.24235828,huazhi,71,
16.24235828,16.3352381,huazhi,69,
16.3352381,16.40489796,huazhi,66,
16.40489796,16.49777778,huazhi,64,
16.49777778,16.97378685,boxian,50,
16.97378685,17.42657596,chanyin,62,
17.42657596,17.92580499,boxian,62,
17.92580499,18.42503401,chanyin,66,
18.42503401,18.90104308,boxian,52,
18.90104308,19.41188209,chanyin,64,
19.41188209,19.92272109,boxian,69,
19.92272109,20.01560091,huazhi,81,
20.01560091,20.10848073,huazhi,78,
20.10848073,20.20136054,huazhi,76,
20.20136054,20.30585034,huazhi,74,
20.30585034,20.36390023,huazhi,71,
20.36390023,20.82829932,boxian,59,
20.82829932,21.31591837,chanyin,71,
21.31591837,21.57133787,boxian,57,
21.57133787,21.79192744,boxian,69,
21.79192744,22.04734694,boxian,66,
22.04734694,22.31437642,boxian,69,
22.31437642,22.81360544,boxian,64,
22.81360544,23.30122449,chanyin,69,
23.30122449,23.80045352,boxian,66,
23.80045352,24.28807256,chanyin,71,
24.28807256,24.77569161,boxian,57,
24.77569161,25.28653061,chanyin,69,
25.28653061,25.51873016,boxian,57,
25.51873016,25.76253968,boxian,69,
25.76253968,25.99473923,boxian,62,
25.99473923,26.22693878,boxian,74,
26.22693878,26.44752835,boxian,71,
26.44752835,26.71455782,boxian,74,
26.71455782,26.96997732,boxian,71,
26.96997732,27.21378685,boxian,69,
27.21378685,27.46920635,boxian,54,
27.46920635,27.71301587,boxian,66,
27.71301587,27.94521542,boxian,57,
27.94521542,28.20063492,boxian,69,
28.20063492,28.44444444,boxian,66,
28.44444444,28.67664399,boxian,69,
28.67664399,28.90884354,boxian,66,
28.90884354,29.15265306,boxian,64,
29.15265306,29.64027211,boxian,62,
29.64027211,30.15111111,chanyin,64,
30.15111111,30.96380952,boxian,59,
30.96380952,31.02185941,huazhi,76,
31.02185941,31.09151927,huazhi,74,
31.09151927,31.13795918,huazhi,71,
31.13795918,31.18439909,huazhi,69,
31.18439909,31.40498866,boxian,54,
31.40498866,31.62557823,boxian,66,
31.62557823,31.8461678,boxian,52,
31.8461678,32.06675737,boxian,64,
32.06675737,32.28734694,boxian,57,
32.28734694,32.51954649,boxian,69,
32.51954649,32.75174603,boxian,54,
32.75174603,32.99555556,boxian,66,
32.99555556,33.25097506,boxian,52,
33.25097506,33.4831746,boxian,64,
33.4831746,33.71537415,boxian,54,
33.71537415,33.9475737,boxian,66,
33.9475737,34.16816327,boxian,52,
34.16816327,34.42358277,boxian,64,
34.42358277,34.67900227,boxian,59,
34.67900227,34.89959184,boxian,64,
34.89959184,35.15501134,boxian,64,
35.15501134,35.39882086,boxian,64,
35.39882086,35.63102041,boxian,57,
35.63102041,35.86321996,boxian,69,
35.86321996,36.07219955,boxian,66,
36.07219955,36.32761905,boxian,69,
36.32761905,36.58303855,boxian,66,
36.58303855,36.82684807,boxian,64,
36.82684807,37.05904762,boxian,57,
37.05904762,37.31446712,boxian,69,
37.31446712,37.56988662,boxian,69,
37.56988662,37.81369615,boxian,71,
37.81369615,38.04589569,boxian,57,
38.04589569,38.30131519,boxian,69,
38.30131519,38.54512472,boxian,66,
38.54512472,38.77732426,boxian,69,
38.77732426,39.00952381,boxian,57,
39.00952381,39.24172336,boxian,69,
39.24172336,39.4739229,boxian,69,
39.4739229,39.7293424,boxian,71,
