onset_time,offset_time,IPT,note,
0.313469388,1.9969161,boxian,45,
1.9969161,2.635464853,boxian,47,
2.635464853,4.864580499,boxian,50,
4.864580499,6.710566893,boxian,62,
4.864580499,6.710566893,boxian,50,
6.710566893,7.314285714,boxian,64,
7.314285714,9.357641723,boxian,69,
7.314285714,9.357641723,boxian,57,
9.357641723,10.42575964,boxian,71,
10.42575964,11.45904762,boxian,64,
11.45904762,14.44281179,boxian,69,
11.45904762,14.44281179,boxian,57,
15.33678005,16.82285714,boxian,62,
15.33678005,16.82285714,boxian,74,
16.82285714,17.33369615,shanghua,76,
17.33369615,18.3785941,chanyin,74,
18.3785941,19.44671202,shanghua,71,
19.44671202,20.93278912,boxian,69,
19.44671202,20.93278912,boxian,57,
20.93278912,21.46684807,boxian,71,
21.46684807,23.39410431,boxian,69,
21.46684807,23.39410431,boxian,57,
23.39410431,26.110839,boxian,64,
26.110839,26.99319728,boxian,66,
26.99319728,28.44444444,boxian,69,
26.99319728,28.44444444,boxian,57,
28.44444444,28.96689342,boxian,71,
28.96689342,30.88253968,boxian,69,
28.96689342,30.88253968,boxian,57,
30.88253968,32.76335601,boxian,62,
30.88253968,32.76335601,shanghua,74,
32.76335601,34.47002268,boxian,62,
32.76335601,34.47002268,shanghua,74,
34.47002268,35.329161,boxian,69,
35.329161,35.78195011,shanghua,74,
35.78195011,36.1999093,boxian,74,
36.1999093,37.05904762,xiahua,71,
37.05904762,37.95301587,boxian,69,
37.95301587,38.89342404,boxian,57,
38.89342404,39.74095238,boxian,66,
39.74095238,41.45922903,boxian,69,
39.74095238,41.45922903,boxian,57,
41.45922903,42.31836735,chanyin,69,
42.31836735,42.74793651,boxian,71,
42.74793651,43.20072562,chanyin,71,
43.20072562,44.09469388,boxian,69,
44.09469388,44.50104308,boxian,71,
44.50104308,44.9538322,chanyin,71,
44.9538322,45.87102041,boxian,69,
45.87102041,46.75337869,boxian,66,
46.75337869,48.01886621,boxian,64,
48.01886621,48.54131519,boxian,66,
48.54131519,50.29442177,boxian,57,
50.29442177,51.93142857,boxian,69,
51.93142857,52.80217687,boxian,62,
52.80217687,53.27818594,boxian,74,
53.27818594,53.71936508,boxian,71,
53.71936508,54.60172336,boxian,69,
54.60172336,55.5537415,shanghua,74,
55.5537415,56.44770975,boxian,71,
56.44770975,57.28362812,boxian,69,
57.28362812,58.13115646,boxian,57,
58.13115646,59.05995465,shanghua,66,
59.05995465,59.90748299,boxian,52,
59.90748299,60.32544218,boxian,64,
60.32544218,60.77823129,boxian,64,
60.77823129,61.64897959,boxian,64,
61.64897959,62.54294785,boxian,69,
62.54294785,63.40208617,xiahua,66,
63.40208617,64.27283447,chanyin,64,
64.27283447,65.19002268,boxian,62,
65.19002268,66.06077098,boxian,50,
66.06077098,66.88507937,xiahua,59,
66.88507937,67.69777778,boxian,64,
67.69777778,68.12734694,boxian,62,
68.12734694,68.52208617,chanyin,64,
68.52208617,68.92843537,boxian,62,
68.92843537,69.36961451,boxian,59,
69.36961451,70.22875283,boxian,57,
70.22875283,71.08789116,shanghua,62,
71.08789116,71.95863946,boxian,59,
71.95863946,72.82938776,boxian,57,
72.82938776,73.71174603,boxian,57,
73.71174603,74.55927438,boxian,66,
74.55927438,75.43002268,boxian,52,
75.43002268,75.82476191,boxian,64,
75.82476191,76.23111111,boxian,64,
76.23111111,77.07863946,boxian,64,
77.07863946,77.9261678,boxian,69,
77.9261678,78.76208617,xiahua,66,
78.76208617,79.60961451,chanyin,64,
79.60961451,81.45560091,boxian,50,
81.45560091,84.71800454,boxian,62,
84.71800454,86.06476191,boxian,45,
86.06476191,86.51755102,boxian,47,
86.51755102,88.21260771,boxian,50,
88.21260771,90.6739229,boxian,62,
88.21260771,90.6739229,boxian,50,
90.6739229,91.5446712,boxian,64,
91.5446712,92.81015873,boxian,69,
91.5446712,92.81015873,boxian,57,
92.81015873,93.27455782,chanyin,71,
93.27455782,94.19174603,boxian,69,
94.19174603,95.06249433,boxian,66,
95.06249433,96.42086168,boxian,64,
95.06249433,96.42086168,boxian,52,
96.42086168,96.85043084,chanyin,66,
96.85043084,97.73278912,boxian,64,
97.73278912,98.64997732,chanyin,62,
98.64997732,100.4263039,boxian,50,
100.4263039,102.3303401,chanyin,62,
102.3303401,104.5478458,shanghua,61,
