onset_time,offset_time,IPT,note,
0.266895833,0.464166667,boxian,78,
0.464166667,4.131083333,boxian,76,
4.131083333,5.036208333,boxian,76,
5.036208333,5.9529375,boxian,76,
5.9529375,6.382291667,boxian,78,
6.382291667,6.869666667,shanghua,81,
6.869666667,7.2758125,xiahua,78,
7.2758125,7.751583333,boxian,76,
7.751583333,9.735895833,boxian,74,
9.735895833,10.67583333,shanghua,74,
10.67583333,11.12839583,boxian,71,
11.12839583,11.63897917,boxian,69,
11.63897917,13.019875,boxian,74,
13.019875,13.51885417,boxian,78,
13.51885417,14.87654167,boxian,76,
14.87654167,15.36391667,boxian,78,
15.36391667,16.73320833,boxian,76,
16.73320833,17.197375,boxian,78,
17.197375,18.1025,boxian,76,
18.1025,19.007625,boxian,76,
19.007625,19.4601875,boxian,76,
19.4601875,19.88954167,boxian,78,
19.88954167,20.73664583,chanyin,81,
20.73664583,21.58375,shanghua,78,
21.58375,21.98989583,dianyin,78,
21.98989583,22.44245833,boxian,76,
22.44245833,23.7073125,boxian,74,
23.7073125,24.159875,boxian,78,
24.159875,25.45954167,boxian,76,
25.45954167,25.9005,boxian,78,
25.9005,27.17695833,boxian,74,
27.17695833,27.641125,boxian,78,
27.641125,28.964,boxian,76,
28.964,29.40495833,boxian,78,
29.40495833,30.2520625,boxian,74,
30.2520625,30.704625,boxian,76,
30.704625,31.14558333,dianyin,78,
31.14558333,31.5749375,boxian,76,
31.5749375,32.01589583,boxian,74,
32.01589583,32.94422917,boxian,71,
32.94422917,34.69645833,boxian,69,
34.69645833,36.06575,boxian,69,
36.06575,36.5183125,boxian,71,
36.5183125,37.85279167,boxian,66,
37.85279167,38.37497917,chanyin,69,
38.37497917,40.2780625,shanghua,71,
40.2780625,42.14633333,boxian,69,
42.14633333,43.03985417,chanyin,69,
43.03985417,43.4808125,boxian,74,
43.4808125,43.95658333,boxian,76,
43.95658333,45.61597917,shanghua,71,
45.61597917,46.53270833,boxian,69,
46.53270833,47.43783333,chanyin,67,
47.43783333,48.79552083,boxian,66,
48.79552083,49.224875,boxian,64,
49.224875,50.14160417,boxian,62,
50.14160417,51.0699375,boxian,66,
51.0699375,54.67883333,boxian,64,
54.67883333,55.57235417,boxian,66,
55.57235417,56.0133125,boxian,71,
56.0133125,56.45427083,boxian,74,
56.45427083,57.38260417,shanghua,69,
57.38260417,57.81195833,dianyin,69,
57.81195833,58.28772917,boxian,66,
58.28772917,59.19285417,chanyin,64,
59.19285417,59.65702083,boxian,66,
59.65702083,60.13279167,boxian,64,
60.13279167,60.6085625,boxian,62,
60.6085625,61.14235417,boxian,64,
61.14235417,61.67614583,chanyin,66,
61.67614583,62.2795625,boxian,62,
62.2795625,64.13622917,boxian,64,
