onset_time,offset_time,IPT,note,
0.058020833,0.568604167,boxian,57,
0.568604167,1.090791667,boxian,69,
1.090791667,1.589770833,boxian,54,
1.589770833,2.111958333,boxian,66,
2.111958333,2.355645833,boxian,59,
2.355645833,2.622541667,boxian,71,
2.622541667,2.877833333,boxian,71,
2.877833333,3.121520833,boxian,69,
3.121520833,3.597291667,boxian,67,
3.597291667,3.840979167,boxian,66,
3.840979167,4.096270833,boxian,69,
4.096270833,4.572041667,boxian,52,
4.572041667,5.059416667,chanyin,64,
5.059416667,5.314708333,boxian,54,
5.314708333,5.57,boxian,66,
5.57,5.8136875,boxian,64,
5.8136875,6.068979167,boxian,66,
6.068979167,6.602770833,boxian,59,
6.602770833,7.10175,boxian,61,
7.10175,7.3454375,boxian,61,
7.3454375,7.600729167,boxian,62,
7.600729167,7.8328125,boxian,61,
7.8328125,8.099708333,boxian,59,
8.099708333,8.331791667,boxian,45,
8.331791667,8.563875,boxian,57,
8.563875,8.8075625,boxian,59,
8.8075625,9.062854167,boxian,62,
9.062854167,9.538625,boxian,45,
9.538625,10.04920833,boxian,57,
10.04920833,11.04716667,chanyin,57,
11.04716667,11.30245833,boxian,47,
11.30245833,11.55775,boxian,59,
11.55775,11.8014375,boxian,59,
11.8014375,12.045125,boxian,62,
12.045125,12.30041667,boxian,52,
12.30041667,12.5325,boxian,64,
12.5325,12.79939583,boxian,66,
12.79939583,13.04308333,boxian,69,
13.04308333,13.5420625,boxian,52,
13.5420625,14.04104167,chanyin,64,
14.04104167,14.57483333,boxian,64,
14.57483333,14.830125,boxian,57,
14.830125,15.08541667,boxian,69,
15.08541667,15.3175,boxian,54,
15.3175,15.57279167,boxian,66,
15.57279167,15.81647917,boxian,64,
15.81647917,16.06016667,boxian,66,
16.06016667,16.59395833,boxian,59,
16.59395833,17.08133333,boxian,61,
17.08133333,17.31341667,boxian,61,
17.31341667,17.55710417,boxian,62,
17.55710417,17.824,boxian,61,
17.824,18.07929167,boxian,59,
18.07929167,18.32297917,boxian,45,
18.32297917,18.56666667,boxian,57,
18.56666667,18.81035417,boxian,47,
18.81035417,19.05404167,boxian,59,
19.05404167,19.29772917,boxian,57,
19.29772917,19.54141667,boxian,59,
19.54141667,20.02879167,boxian,45,
20.02879167,20.51616667,boxian,57,
20.51616667,21.01514583,boxian,67,
21.01514583,21.29364583,boxian,54,
21.29364583,21.52572917,boxian,66,
21.52572917,21.76941667,boxian,62,
21.76941667,22.02470833,boxian,64,
22.02470833,22.28,boxian,54,
22.28,22.53529167,boxian,66,
22.53529167,22.77897917,boxian,71,
22.77897917,23.03427083,boxian,69,
23.03427083,23.53325,boxian,54,
23.53325,24.020625,boxian,66,
24.020625,25.04179167,chanyin,66,
25.04179167,25.28547917,boxian,71,
25.28547917,25.54077083,boxian,69,
25.54077083,25.78445833,boxian,71,
25.78445833,26.03975,boxian,74,
26.03975,26.527125,boxian,57,
26.527125,27.02610417,chanyin,69,
27.02610417,27.28139583,boxian,59,
27.28139583,27.51347917,boxian,71,
27.51347917,27.7455625,boxian,71,
27.7455625,28.0240625,boxian,69,
28.0240625,28.24454167,boxian,66,
28.24454167,28.48822917,boxian,69,
28.48822917,28.74352083,boxian,71,
28.74352083,28.9988125,boxian,74,
28.9988125,29.2425,boxian,69,
29.2425,29.49779167,boxian,67,
29.49779167,29.75308333,boxian,66,
29.75308333,30.008375,boxian,69,
30.008375,30.50735417,boxian,52,
30.50735417,31.00633333,chanyin,64,
31.00633333,31.52852083,boxian,52,
31.52852083,31.7838125,boxian,64,
31.7838125,32.03910417,boxian,66,
32.03910417,32.5496875,boxian,59,
32.5496875,33.04866667,boxian,61,
33.04866667,33.53604167,boxian,61,
33.53604167,33.77972917,boxian,59,
33.77972917,34.03502083,boxian,62,
34.03502083,34.534,boxian,52,
34.534,35.04458333,boxian,64,
35.04458333,35.2650625,boxian,52,
35.2650625,35.53195833,boxian,64,
35.53195833,35.77564583,boxian,64,
35.77564583,36.00772917,boxian,66,
36.00772917,36.25141667,boxian,59,
36.25141667,36.49510417,boxian,71,
36.49510417,36.75039583,boxian,71,
36.75039583,37.01729167,boxian,69,
37.01729167,37.50466667,boxian,67,
37.50466667,37.74835417,boxian,66,
37.74835417,37.99204167,boxian,69,
37.99204167,38.23572917,boxian,52,
38.23572917,38.49102083,boxian,64,
38.49102083,38.7463125,boxian,64,
38.7463125,38.99,boxian,66,
38.99,39.22208333,boxian,64,
39.22208333,39.46577083,boxian,62,
39.46577083,39.73266667,boxian,59,
39.73266667,39.97635417,boxian,62,
39.97635417,40.23164583,boxian,52,
40.23164583,40.4869375,boxian,64,
40.4869375,40.730625,boxian,64,
40.730625,40.98591667,boxian,69,
40.98591667,41.24120833,boxian,66,
41.24120833,41.51970833,boxian,69,
41.51970833,42.03029167,boxian,64,
42.03029167,42.540875,boxian,64,
42.540875,42.79616667,boxian,62,
42.79616667,43.0630625,boxian,74,
43.0630625,43.31835417,boxian,66,
43.31835417,43.57364583,boxian,69,
43.57364583,43.8289375,boxian,66,
43.8289375,44.072625,boxian,74,
44.072625,44.3163125,boxian,59,
44.3163125,44.57160417,boxian,71,
44.57160417,44.81529167,boxian,71,
44.81529167,45.07058333,boxian,69,
45.07058333,45.2910625,boxian,66,
45.2910625,45.55795833,boxian,69,
45.55795833,46.06854167,boxian,59,
46.06854167,47.07810417,boxian,71,
47.07810417,47.60029167,boxian,61,
47.60029167,47.84397917,boxian,61,
47.84397917,48.110875,boxian,59,
48.110875,48.59825,boxian,52,
48.59825,49.07402083,boxian,64,
49.07402083,50.04877083,chanyin,64,
50.04877083,50.29245833,boxian,62,
50.29245833,50.53614583,boxian,74,
50.53614583,50.77983333,boxian,64,
50.77983333,51.02352083,boxian,76,
51.02352083,51.26720833,boxian,62,
51.26720833,51.53410417,boxian,74,
51.53410417,51.75458333,boxian,66,
51.75458333,52.02147917,boxian,69,
52.02147917,52.52045833,boxian,71,
52.52045833,53.0194375,boxian,73,
53.0194375,53.53002083,boxian,71,
53.53002083,53.77370833,boxian,69,
53.77370833,54.04060417,boxian,71,
54.04060417,54.53958333,boxian,71,
54.53958333,54.78327083,boxian,66,
54.78327083,55.0385625,boxian,69,
55.0385625,55.29385417,boxian,64,
55.29385417,55.54914583,boxian,62,
55.54914583,56.03652083,boxian,64,
56.03652083,56.54710417,boxian,64,
56.54710417,56.7791875,boxian,66,
56.7791875,57.03447917,boxian,69,
57.03447917,57.25495833,boxian,64,
57.25495833,57.52185417,boxian,62,
57.52185417,57.997625,chanyin,64,
57.997625,58.5198125,boxian,64,
58.5198125,58.75189583,boxian,57,
58.75189583,59.01879167,boxian,69,
59.01879167,59.250875,boxian,66,
59.250875,59.4945625,boxian,64,
59.4945625,59.73825,boxian,66,
59.73825,59.9819375,boxian,69,
59.9819375,60.225625,boxian,52,
60.225625,60.49252083,boxian,64,
60.49252083,60.72460417,boxian,62,
60.72460417,60.9915,boxian,64,
60.9915,61.2351875,boxian,66,
61.2351875,61.49047917,boxian,64,
61.49047917,61.7225625,boxian,66,
61.7225625,61.98945833,boxian,69,
61.98945833,62.23314583,boxian,64,
62.23314583,62.4884375,boxian,66,
62.4884375,62.70891667,boxian,62,
62.70891667,62.96420833,boxian,64,
62.96420833,63.20789583,boxian,66,
63.20789583,63.47479167,boxian,64,
63.47479167,63.97377083,boxian,66,
63.97377083,64.44954167,boxian,66,
64.44954167,64.681625,boxian,57,
64.681625,64.97172917,boxian,69,
64.97172917,65.21541667,boxian,66,
65.21541667,65.4823125,boxian,69,
65.4823125,65.73760417,boxian,66,
65.73760417,65.9696875,boxian,74,
65.9696875,66.213375,boxian,59,
66.213375,66.46866667,boxian,71,
66.46866667,66.75877083,boxian,71,
66.75877083,66.97925,boxian,73,
66.97925,67.2229375,boxian,59,
67.2229375,67.47822917,boxian,71,
67.47822917,67.72191667,boxian,71,
67.72191667,67.96560417,boxian,69,
67.96560417,68.22089583,boxian,66,
68.22089583,68.4761875,boxian,69,
68.4761875,68.73147917,boxian,71,
68.73147917,68.97516667,boxian,74,
68.97516667,69.2420625,boxian,71,
69.2420625,69.48575,boxian,69,
69.48575,69.74104167,boxian,66,
69.74104167,69.98472917,boxian,69,
