onset_time,offset_time,IPT,note,
0.127645833,1.485333333,boxian,71,
1.485333333,2.831416667,boxian,76,
2.831416667,4.2123125,boxian,71,
4.2123125,4.827333333,chanyin,71,
4.827333333,5.43075,boxian,69,
5.43075,6.742020833,boxian,71,
6.742020833,8.0416875,boxian,76,
8.0416875,10.35091667,boxian,71,
14.1686875,15.3175,boxian,76,
15.3175,17.058125,boxian,69,
17.058125,17.6499375,chanyin,71,
17.6499375,18.94960417,boxian,66,
18.94960417,19.5298125,boxian,66,
19.5298125,20.16804167,boxian,64,
20.16804167,20.5045625,boxian,62,
20.5045625,23.13870833,boxian,59,
25.273875,27.00289583,boxian,64,
27.00289583,27.641125,boxian,66,
27.641125,28.80154167,boxian,69,
28.80154167,29.88072917,boxian,69,
29.88072917,30.95991667,boxian,66,
30.95991667,31.98108333,boxian,71,
31.98108333,33.071875,boxian,69,
33.071875,34.325125,boxian,66,
34.325125,35.42752083,shanghua,64,
35.42752083,35.9613125,chanyin,64,
35.9613125,36.54152083,boxian,62,
36.54152083,37.806375,boxian,59,
37.806375,38.99,boxian,57,
38.99,41.78660417,boxian,59,
